GF1M-E3/67A|Vishay Intertechnologies|1505|1|$0.5830|25|$0.4380|100|$0.3250|250|$0.2960|500|$0.2670|1000|$0.2070|
GF1M-E3/67A.|Vishay Intertechnologies|9000|1|$0.2550|3000|$0.2440|6000|$0.2340|9000|$0.2240|15000|$0.2150|
ICM0805ER900M|Vishay Intertechnologies|2000|1|$0.8400|10|$0.8140|25|$0.7880|50|$0.6830|100|$0.5990|250|$0.5730|500|$0.5460|1000|$0.4620|
IHLP1616ABER1R0M01|Vishay Intertechnologies|6375|1|$2.6300|25|$1.9900|50|$1.8000|100|$1.6100|250|$1.5800|500|$1.5400|1000|$1.4300|
87175-2|TE Connectivity Ltd|338|1|$1.4900|10|$1.4600|25|$1.4200|50|$1.3400|100|$1.1600|500|$1.0800|1000|$0.9250|2500|$0.8630|
1-87175-2|TE Connectivity Ltd|4|1|$1.8600|10|$1.8300|25|$1.8000|50|$1.7000|100|$1.6200|500|$1.3500|1000|$1.1600|2500|$1.1500|
66460-7|TE Connectivity Ltd|90|1|$0.2310|10|$0.2310|25|$0.2310|50|$0.2310|100|$0.2310|500|$0.2310|1000|$0.2310|2500|$0.2310|
4300.0301|Schurter Electronic Components|231|1|$3.0200|10|$2.7800|25|$2.7800|50|$2.7800|100|$2.7800|250|$2.7800|500|$2.5900|
2643000301|Fair-Rite Products Corp|5271|1|$0.1000|10|$0.0210|25|$0.0200|50|$0.0180|100|$0.0160|500|$0.0140|1000|$0.0130|2500|$0.0120|
DM320100|Microchip Technology Inc|8|1|$69.9900
NCP707CMX300TCG|ON Semiconductor|100|1|$0.3700|10|$0.2810|25|$0.2380|50|$0.1950|100|$0.1520|250|$0.1390|500|$0.1270|1000|$0.1140|
1-640445-3.|TE Connectivity Ltd|97|1|$1.0100|10|$1.0000|25|$0.9480|50|$0.8750|100|$0.8200|500|$0.6030|1000|$0.5840|2500|$0.5670|
1-640456-2|TE Connectivity Ltd|3768|1|$0.6600|10|$0.6190|25|$0.5470|100|$0.4740|500|$0.4120|1000|$0.3400|2500|$0.3090|
1-640456-2.|TE Connectivity Ltd|4178|1|$0.6730|10|$0.6310|25|$0.5580|100|$0.4740|500|$0.4120|1000|$0.3400|2500|$0.3090|
RL622-470K-RC|Bourns Inc|604|1|$0.7800|10|$0.5390|25|$0.5230|50|$0.5060|100|$0.4900|500|$0.4110|1000|$0.3420|2500|$0.3310|
644752-3|TE Connectivity Ltd|4540|1|$0.2500|10|$0.2140|25|$0.1990|100|$0.1840|500|$0.1510|1000|$0.1340|2500|$0.1220|
644752-3.|TE Connectivity Ltd|1186|1|$0.2550|10|$0.2180|25|$0.2030|100|$0.1840|500|$0.1510|1000|$0.1340|2500|$0.1220|
644752-6|TE Connectivity Ltd|1404|1|$0.4500|10|$0.3920|25|$0.3650|100|$0.3380|500|$0.2760|1000|$0.2460|2500|$0.2220|
6469025-1|TE Connectivity Ltd|87|1|$5.2000|10|$5.2000|25|$5.2000|50|$5.2000|100|$5.2000|250|$5.2000|500|$5.2000|
5650461-4|TE Connectivity Ltd|1823|1|$5.1400|10|$4.9300|25|$4.5000
5650461-4.|TE Connectivity Ltd|2141|1|$6.1600|10|$5.9100|25|$5.4000|50|$5.0400|100|$4.7800|250|$4.2800|500|$4.0300|
66023-2.|TE Connectivity Ltd|2190|1|$0.7750|10|$0.6770|25|$0.6470|50|$0.6030|100|$0.5730|500|$0.4690|1000|$0.4170|2500|$0.3780|
6EF1F|TE Connectivity Ltd|147|1|$13.7900|10|$13.1400|25|$12.5000|50|$11.7400|
66098-9|TE Connectivity Ltd|257|1|$0.8500|10|$0.7480|25|$0.7040|50|$0.6750|100|$0.6450|500|$0.5280|1000|$0.4690|
66098-9.|TE Connectivity Ltd|52000|1|$0.4120|4000|$0.4010|8000|$0.3910|16000|$0.3810|24000|$0.3710|40000|$0.3620|
1-66099-4|TE Connectivity Ltd|4046|1|$1.2200|10|$1.0700|25|$1.0200|50|$0.9750|100|$0.9270|500|$0.8420|1000|$0.7030|
1N4937-E3/54|Vishay Intertechnologies|16500|1|$0.0390|5500|$0.0390
TPSC227K006R0070|AVX Corporation|500|1|$0.7340|1000|$0.6480|2000|$0.6260|3000|$0.6040|5000|$0.5830|10000|$0.5500|
TPSC227K006R0070|AVX Corporation|277|1|$1.8400|10|$1.2500|25|$1.1600|50|$1.0600|100|$0.9670|
TPSC476K016R0110|AVX Corporation|1500|1|$0.5910|500|$0.5570|1000|$0.5220|2000|$0.4870|
TPSC476K016R0110|AVX Corporation|200|1|$1.4300|10|$1.4100|25|$1.3900|50|$1.3700|100|$0.8350|
TPSC476K016R0110|AVX Corporation|916|1|$1.4300|10|$1.4100|25|$1.3900|50|$1.3700|100|$0.8350|
IS61WV51216EDBLL-10TLI|Integrated Silicon Solution Inc|135|1|$13.9400|10|$13.0300|25|$12.6600|50|$11.4300|100|$10.7600|250|$9.4600|500|$9.1500|
TS339CDT|STMicroelectronics|2500|1|$0.2710|2500|$0.2710
LPC11E68JBD64E|NXP Semiconductors|36|1|$5.3000|10|$4.5000|25|$4.3000|50|$4.1100|100|$3.9100|250|$3.7100|500|$3.3300|
24LC128-I/SN|Microchip Technology Inc|42|1|$0.5550|25|$0.5450|100|$0.5150
24LC128-I/SN|Microchip Technology Inc|13827|1|$0.5550|25|$0.5450|100|$0.5150
24LC128-I/SNG|Microchip Technology Inc|485|1|$0.5550|25|$0.5450|100|$0.5150
SMAJ58CA|Littelfuse Inc|5000|1|$0.0870|5000|$0.0870|10000|$0.0870|20000|$0.0870|30000|$0.0870|50000|$0.0870|
SMAJ58CA|Bourns Inc|10000|1|$0.0990|5000|$0.0960|10000|$0.0920|20000|$0.0890|30000|$0.0850|50000|$0.0770|
SMAJ58CA|Littelfuse Inc|3787|1|$0.1650|25|$0.1650|50|$0.1650|100|$0.1650|250|$0.1650|500|$0.1650|1000|$0.1650|
SMAJ58CA+|SPC Multicomp|103|1|$0.1070|250|$0.0810|500|$0.0720|1000|$0.0650|5000|$0.0590|
SMAJ58CA-TR|STMicroelectronics|5475|1|$0.4200|10|$0.3170|25|$0.2690|50|$0.2200|100|$0.1720|250|$0.1580|500|$0.1430|1000|$0.1290|
NCV51411DR2G|ON Semiconductor|2500|1|$2.7600|10|$2.3400|25|$2.2400|50|$2.1300|100|$2.0300|250|$1.9300|500|$1.7300|1000|$1.4600|
IS25LP256D-JLLE|Integrated Silicon Solution Inc|414|1|$4.5900|10|$4.1700|25|$3.8700|50|$3.7500|100|$3.6300|250|$3.6200|500|$3.4900|
2-32951-1.|TE Connectivity Ltd|5000|1|$0.1260|10000|$0.1180|30000|$0.1170|50000|$0.1090|
2-33457-2|TE Connectivity Ltd|5856|1|$0.0720|25|$0.0720|100|$0.0720|250|$0.0720|500|$0.0720|1000|$0.0720|
282088-1|TE Connectivity Ltd|2153|1|$3.8700|10|$2.7300|25|$2.0800|100|$1.6600|500|$1.2400|1000|$0.9880|2500|$0.8570|
SR211A471JAR|AVX Corporation|2081|1|$0.5200|10|$0.3150|25|$0.2790|50|$0.2430|100|$0.2070|500|$0.1800|1000|$0.1530|2500|$0.1350|
1-1123722-5|TE Connectivity Ltd|7021|1|$0.1500|10|$0.1160|25|$0.1120|100|$0.1070|500|$0.0910|1000|$0.0740|2500|$0.0680|
SRR1280-4R7Y|Bourns Inc|400|1|$0.5860|400|$0.5170|800|$0.4470|1600|$0.4400|2400|$0.4330|
SRR1280-4R7Y|Bourns Inc|2|1|$1.2300|10|$1.1600|25|$1.1100|50|$1.0600|100|$0.8290|250|$0.6660|
SRR1280-6R8Y|Bourns Inc|109|1|$0.9700|10|$0.8330|25|$0.7640|50|$0.6940|100|$0.6520|250|$0.6050|
MF-RX110/72-0|Bourns Inc|2648|1|$0.4700|10|$0.3710|25|$0.3410|50|$0.3100|100|$0.2800|500|$0.2550|1000|$0.2430|
MF-USMF075-2|Bourns Inc|2878|1|$0.6700|25|$0.5300|50|$0.4650|100|$0.4000|250|$0.3600|500|$0.3410|1000|$0.2900|
1-1469492-2.|TE Connectivity Ltd|435|1|$23.1200|5|$21.8400|10|$20.5500|25|$19.9100|50|$18.6200|100|$17.9800|250|$17.0800|
1-1586019-2|TE Connectivity Ltd|1509|1|$0.2700|10|$0.2610|25|$0.2350|100|$0.2000|500|$0.1740|1000|$0.1440|2500|$0.1300|
EEF-CX0J151XR|Panasonic Electronic Components|3500|1|$0.6770|3500|$0.6650|7000|$0.6530|14000|$0.6290|
PWR163S-25-4R70F|Bourns Inc|298|1|$2.9500|10|$2.6100|25|$2.4200|50|$2.2800|100|$2.0000|500|$1.4300|1000|$1.3100|2500|$1.2800|
KSP44BU.|Fairchild Semiconductor Corporation|1450|1|$0.3900|10|$0.2750|100|$0.1260|500|$0.1120|1000|$0.0970|2500|$0.0830|10000|$0.0760|25000|$0.0710|
B82422H1102K000|TDK Epcos|26844|1|$0.7500|10|$0.6600|25|$0.5970|50|$0.5350|100|$0.4720|250|$0.4350|500|$0.3970|1000|$0.3210|
LM4050CIM3-4.1/NOPB|Texas Instruments|847|1|$1.8200|10|$1.5400|100|$1.2400|500|$1.0800|
LM4051AIM3-1.2/NOPB|Texas Instruments|117|1|$3.2100|10|$2.8800|25|$2.7100|50|$2.5400|100|$2.3700|250|$2.2200|500|$2.0100|
DS92LV010ATMX/NOPB|Texas Instruments|1773|1|$3.7800|10|$3.4000|25|$3.2000|50|$2.9900|100|$2.7900|250|$2.6100|500|$2.3700|1000|$2.0000|
EV2300|Texas Instruments|17|1|$204.8900
INA159AIDGKT|Texas Instruments|195|1|$4.5800|10|$4.1200|25|$3.8700|50|$3.6200|100|$3.3700|
INA168NA/250|Texas Instruments|30|1|$2.2400|10|$1.9000|25|$1.7700|50|$1.6500|100|$1.5200|
INA168NA/250|Texas Instruments|133|1|$2.2400|10|$1.9000|25|$1.7700|50|$1.6500|100|$1.5200|
INA168NA/250|Texas Instruments|500|1|$1.5200|250|$1.4300|500|$1.3300|1000|$1.1100|1500|$1.0700|2500|$1.0300|
TLE42754DATMA1|Infineon Technologies AG|41|1|$1.7500|10|$1.4900|25|$1.3900|50|$1.2900|100|$1.1900|250|$1.1200|500|$1.0400|1000|$0.8590|
TLE42764DV50ATMA1|Infineon Technologies AG|905|1|$1.6400|10|$1.4000|25|$1.3100|50|$1.2100|100|$1.1200|250|$1.0500|500|$0.9760|1000|$0.8080|
TLE49411CBAMA1|Infineon Technologies AG|250|1|$2.8900|10|$2.4600|100|$1.9700|500|$1.8200|1000|$1.6300|2500|$1.3300|5000|$1.2800|
TLE49462KHTSA1|Infineon Technologies AG|982|1|$1.0400|10|$0.6270|25|$0.5770|50|$0.5280|100|$0.4780|250|$0.4610|500|$0.4440|1000|$0.4270|
MRJR538101.|Amphenol ICC|1201|1|$13.1400|5|$12.5500|10|$11.9400|25|$11.4100|50|$10.5400|100|$9.9600|250|$9.0800|
MRJR538101|Amphenol ICC|8|1|$5.8900|5|$5.8900|10|$5.8900|25|$5.8900|50|$5.8900|100|$5.8900|250|$5.8900|
MS27508E8B98P|Amphenol Aerospace|89|1|$11.6800|5|$11.6800|10|$11.6800|25|$11.6800|50|$11.6800|
HK10053N0S-T|TAIYO YUDEN|14927|1|$0.1000|25|$0.0230|100|$0.0170|250|$0.0160|500|$0.0150|1000|$0.0140|2500|$0.0090|
SFT1443-TL-W|ON Semiconductor|439|1|$0.8680|10|$0.7090|25|$0.6260|50|$0.5580|100|$0.4780|250|$0.4200|500|$0.3320|1000|$0.3190|
SMBJ110A|Littelfuse Inc|2122|1|$0.5900|10|$0.3900|25|$0.3480|50|$0.3060|100|$0.2640|250|$0.2380|500|$0.2120|1000|$0.1590|
MRFE6VP61K25HSR5|NXP Semiconductors|5|1|$78.7400|10|$78.7400|25|$78.7400
TAP105K025SCS|AVX Corporation|1087|1|$0.2400|10|$0.2400|25|$0.2400|50|$0.2200|100|$0.2200|500|$0.2030|1000|$0.2030|2500|$0.1760|
TAP105K025SCS.|AVX Corporation|73|1|$0.6430|10|$0.4040|25|$0.3680|50|$0.3250|100|$0.2900|500|$0.2500|1000|$0.2110|2500|$0.1840|
1210SC272MAT1A|AVX Corporation|6232|1|$0.7800|10|$0.5750|25|$0.5150|50|$0.4550|100|$0.3950|250|$0.3540|500|$0.3120|1000|$0.2630|
OPA847IDBVT|Texas Instruments|500|1|$4.6300|250|$4.4200|500|$4.2000|1000|$3.5400|1500|$3.4500|2500|$3.3700|
OPA847IDBVT|Texas Instruments|129|1|$6.0900|10|$5.4800|25|$5.1500|50|$4.8200|100|$4.4900|
OPA847IDBVT|Texas Instruments|549|1|$6.7000|10|$6.0300|25|$5.6700|50|$5.3000|100|$4.9400|
PCA9306DCTR|Texas Instruments|212|1|$0.6500|25|$0.5400|50|$0.4440|100|$0.3480|250|$0.3250|500|$0.3020|1000|$0.2790|2500|$0.2530|
PCA9306DCTR|Texas Instruments|45060|1|$0.6500|25|$0.5400|50|$0.4440|100|$0.3480|250|$0.3250|500|$0.3020|1000|$0.2790|2500|$0.2530|
PCA9306DCTR|Texas Instruments|3000|1|$0.2350|3000|$0.2320|6000|$0.2300|12000|$0.2270|18000|$0.2230|30000|$0.2180|
PDTA123YT,215|Nexperia|429|1|$0.1870|10|$0.1670|25|$0.1310|50|$0.0960|100|$0.0590|250|$0.0530|500|$0.0460|1000|$0.0350|
TLV62568ADRLT|Texas Instruments|740|1|$1.4100|10|$1.2100|25|$1.0900|50|$0.9930|100|$0.8330|250|$0.7360|500|$0.6400|1000|$0.6140|
PCT2075D,118|NXP Semiconductors|1129|1|$0.6900|10|$0.5580|25|$0.4920|50|$0.4260|100|$0.3600|250|$0.3360|500|$0.3120|1000|$0.2880|
S912XEP100BMAG|NXP Semiconductors|192|1|$19.0100|10|$17.7800|25|$17.2700|50|$15.5900|100|$14.6800|250|$12.9000|500|$12.4800|
TLE6230GPAUMA1|Infineon Technologies AG|201|1|$5.2200|10|$4.4300|25|$4.2300|50|$4.0400|100|$3.8400|250|$3.6500|500|$3.2700|
EZJ-Z1V171AA|Panasonic Electronic Components|4000|1|$0.0840|4000|$0.0810|8000|$0.0770|16000|$0.0720|24000|$0.0660|
EZJ-Z1V171AA.|Panasonic Electronic Components|4000|1|$0.0860|4000|$0.0830|8000|$0.0770|16000|$0.0720|24000|$0.0660|
LKP1AF-24V-T|Panasonic Electronic Components|45|1|$1.9400|10|$1.8800|25|$1.8500|50|$1.8100|100|$1.7300|250|$1.5100|500|$1.3900|1000|$1.2600|
NN31001A-BB.|Panasonic Electronic Components|1500|1|$10.7000|500|$10.2900|1000|$9.8800
ISL95855CIRTZ|Intersil Corporation|500|1|$10.2200|10|$9.5600|25|$9.2800|50|$8.3800|100|$7.8900|250|$6.9400|500|$6.7100|
0031.1673|Schurter Electronic Components|863|1|$1.8000|10|$1.6000|100|$1.3600|500|$1.2000|1000|$1.1200|5000|$1.0600|
0031.1673.|Schurter Electronic Components|148|1|$1.8400|10|$1.6300|100|$1.3600|500|$1.2000|1000|$1.1200|5000|$1.0600|
MC9S12A256CPVE|NXP Semiconductors|125|1|$25.3500|5|$24.0600|10|$23.3800|25|$23.3600|50|$21.6600|100|$19.9600|250|$19.2800|
MC9S12DP512CPVE|NXP Semiconductors|544|1|$31.1400|5|$29.5500|10|$28.7200|25|$28.6900|50|$26.6100|100|$24.5200|250|$23.6800|
MC9S12DP512CPVE|NXP Semiconductors|255|1|$31.1400|5|$29.5500|10|$28.7200|25|$28.6900|50|$26.6100|100|$24.5200|250|$23.6800|
MC9S12XDT256CAL|NXP Semiconductors|297|1|$18.6500|5|$17.7000|10|$17.2000|25|$17.1800|50|$15.9400|100|$14.6900|250|$14.1800|
MC9S12XET256MAL|NXP Semiconductors|10|1|$2.4100|10|$2.4100|25|$2.4100|50|$2.4100|100|$2.4100|250|$2.4100|500|$2.4100|
MC9S12XET256MAL.|NXP Semiconductors|329|1|$13.8600|10|$12.7400|25|$11.5600|50|$10.8800|100|$10.4300|250|$10.3600|500|$8.9300|
TJA1028T/5V0/20/1J|NXP Semiconductors|2149|1|$1.3500|10|$1.1500|25|$1.0600|50|$0.9710|100|$0.8810|250|$0.8300|500|$0.7790|1000|$0.6150|
TJA1029T,118|NXP Semiconductors|1669|1|$0.9100|10|$0.7750|25|$0.7150|50|$0.6550|100|$0.5950|250|$0.5610|500|$0.5260|1000|$0.4150|
AFT27S010NT1|NXP Semiconductors|1000|1|$16.6600|10|$15.3200|25|$14.1600|50|$13.0200|100|$11.8700|250|$11.0800|500|$10.4100|1000|$9.8800|
BAP64Q,125|NXP Semiconductors|1414|1|$0.6900|10|$0.5660|25|$0.4990|50|$0.4320|100|$0.3650|250|$0.3410|500|$0.3160|1000|$0.2920|
BB201,215|NXP Semiconductors|1905|1|$0.6800|10|$0.5630|25|$0.4960|50|$0.4300|100|$0.3630|250|$0.3390|500|$0.3150|1000|$0.2910|
HIN232ECBNZ|Intersil Corporation|769|1|$1.3500|10|$1.1500|100|$0.8820|500|$0.7800|1000|$0.6150|2500|$0.5460|10000|$0.5250|
MK22DX128VLH5|NXP Semiconductors|160|1|$6.4000|10|$5.7700|25|$5.2500|50|$4.8900|100|$4.5600|250|$3.8300|500|$3.7100|
TDA8020HL/C2,118|NXP Semiconductors|98|1|$3.4700|10|$2.9500|25|$2.8200|50|$2.6900|100|$2.5600|250|$2.4300|500|$2.1800|1000|$1.8400|
TEA19161T/2Y|NXP Semiconductors|2450|1|$2.2900|10|$2.0100|25|$1.8200|50|$1.6200|100|$1.4200|250|$1.2100|500|$1.1100|1000|$1.0500|
TEF6606T/V5,518|NXP Semiconductors|1000|1|$7.9200|10|$7.1000|25|$6.7400|50|$6.0600|100|$5.5500|250|$4.9700|500|$4.7200|1000|$4.4400|
SMBJ20CA|ON Semiconductor|61|1|$0.4800|25|$0.3910|50|$0.3150|100|$0.2390|250|$0.2210|500|$0.2020|1000|$0.1840|
SMBJ20CA|ON Semiconductor|3826|1|$0.4800|25|$0.3910|50|$0.3150|100|$0.2390|250|$0.2210|500|$0.2020|1000|$0.1840|
SMBJ20CA|Bourns Inc|1457|1|$0.4400|25|$0.2930|50|$0.2450|100|$0.1970|250|$0.1800|500|$0.1630|1000|$0.1220|
SMBJ20CA-TR|STMicroelectronics|920|1|$0.3800|10|$0.2830|25|$0.2400|50|$0.1970|100|$0.1540|250|$0.1410|500|$0.1280|1000|$0.1150|
FSUSB30MUX|ON Semiconductor|2892|1|$0.5600|25|$0.4650|50|$0.3830|100|$0.3000|250|$0.2800|500|$0.2600|1000|$0.2400|
FSUSB31K8X|ON Semiconductor|2536|1|$0.8300|10|$0.7000|25|$0.6460|50|$0.5920|100|$0.5380|250|$0.5070|500|$0.4760|1000|$0.3750|
FDN358P|ON Semiconductor|3000|1|$0.1160|6000|$0.1160
FDN358P|ON Semiconductor|29809|1|$0.4400|10|$0.3290|25|$0.2790|50|$0.2290|100|$0.1790|250|$0.1640|500|$0.1490|1000|$0.1340|
FDN359AN|ON Semiconductor|5269|1|$0.6100|25|$0.4990|50|$0.4020|100|$0.3040|250|$0.2810|500|$0.2580|1000|$0.2350|
FDN359AN|ON Semiconductor|23615|1|$0.6100|25|$0.4990|50|$0.4020|100|$0.3040|250|$0.2810|500|$0.2580|1000|$0.2350|
FDN359AN.|Fairchild Semiconductor Corporation|24000|1|$0.2010|3000|$0.2010
FDN359BN|ON Semiconductor|18930|1|$0.4500|10|$0.3420|25|$0.2900|50|$0.2380|100|$0.1860|250|$0.1700|500|$0.1550|1000|$0.1390|
C0402C473K3RACAUTO|KEMET Corporation|4640|1|$0.2600|10|$0.1330|25|$0.1150|50|$0.0980|100|$0.0800|250|$0.0760|500|$0.0710|1000|$0.0630|
CWT-5-W122-5|TE Connectivity Ltd|4311|1|$3.1200|10|$2.6500|25|$2.4500|50|$2.2600|100|$2.0600|500|$1.9600|1000|$1.6200|2500|$1.4900|
2-487406-3|TE Connectivity Ltd|19470|1|$0.0460|25|$0.0460|100|$0.0460|250|$0.0460|500|$0.0460|1000|$0.0460|2500|$0.0460|5000|$0.0460|
STM32F072C8T6.|STMicroelectronics|56020|1|$3.0000|10|$2.5900|25|$2.2700|50|$2.1300|100|$1.8500|250|$1.5500|500|$1.5000|
STM32F072R8T6|STMicroelectronics|902|1|$3.4800|10|$2.9600|25|$2.8300|50|$2.6900|100|$2.5600|250|$2.4300|500|$2.1800|
STM32F072R8T6TR|STMicroelectronics|826|1|$4.1000|10|$3.4900|25|$3.3300|50|$3.1800|100|$3.0300|250|$2.8700|500|$2.5700|
VS-40EPS12PBF|Vishay Intertechnologies|4373|1|$3.2500|10|$2.6800|25|$2.5300|50|$2.3700|100|$2.2100|500|$1.9600|
TCMD1000|Vishay Intertechnologies|2995|1|$0.5670|10|$0.5080|25|$0.4630|50|$0.4090|100|$0.3640|250|$0.3120|500|$0.2740|1000|$0.2170|
TFBS4711-TT1|Vishay Intertechnologies|227|1|$4.2100|10|$3.4900|25|$3.2800|50|$3.0800|100|$2.8700|250|$2.7800|500|$2.5000|
TLLG4400|Vishay Intertechnologies|2542|1|$0.0830|10|$0.0830|25|$0.0830|50|$0.0830|100|$0.0830|500|$0.0830|1000|$0.0830|2500|$0.0830|
TZMB6V8-GS08|Vishay Intertechnologies|1460|1|$0.2700|10|$0.1770|25|$0.1470|50|$0.1170|100|$0.0870|250|$0.0810|500|$0.0740|1000|$0.0490|
TZMC33-GS08|Vishay Intertechnologies|2245|1|$0.2200|10|$0.1810|25|$0.1460|50|$0.1120|100|$0.0770|250|$0.0710|500|$0.0640|1000|$0.0440|
TZMC3V3-GS08|Vishay Intertechnologies|7500|1|$0.0360|2500|$0.0360
TZMC3V3-GS08|Vishay Intertechnologies|8914|1|$0.2200|10|$0.1810|25|$0.1460|50|$0.1120|100|$0.0770|250|$0.0710|500|$0.0640|1000|$0.0440|
TZMC4V7-GS08|Vishay Intertechnologies|385|1|$0.2200|10|$0.1810|25|$0.1460|50|$0.1120|100|$0.0770|250|$0.0710|500|$0.0640|1000|$0.0440|
BLE-IOT-GEVB|ON Semiconductor|5|1|$51.0900
321684|TE Connectivity Ltd|198|1|$0.1030|10|$0.1030|25|$0.1030|100|$0.1030|500|$0.1030|1000|$0.1030|2500|$0.1030|5000|$0.1030|
321684.|TE Connectivity Ltd|1362|1|$0.2860|10|$0.2270|25|$0.1990|100|$0.1660|500|$0.1590|1000|$0.1210|2500|$0.1190|5000|$0.1170|
BFC237321684|Vishay Intertechnologies|906|1|$0.9400|10|$0.8990|25|$0.8570|50|$0.8160|100|$0.5330|500|$0.5020|1000|$0.4710|
S3M|ON Semiconductor|9000|1|$0.0950|3000|$0.0950|6000|$0.0950|12000|$0.0950|18000|$0.0950|30000|$0.0950|
S3M|ON Semiconductor|7919|1|$0.1460|25|$0.1460|50|$0.1460|100|$0.1340|250|$0.1340|500|$0.1240|1000|$0.1240|
500SDP1S3M2QEA|E-Switch Inc|54|1|$3.9400|10|$3.7800|25|$3.6100|50|$3.2000|100|$3.1200|250|$3.0800|500|$2.5500|1000|$2.4400|
S3MB+|SPC Multicomp|505|1|$0.0960|250|$0.0720|500|$0.0650|1000|$0.0580|5000|$0.0530|
300/WS/3M|APS America|6|1|$8.7800|50|$7.9400|100|$7.3100|250|$6.7300|500|$6.2900|
WS3M33R0J|Bourns Inc|400|1|$0.5400|10|$0.2540|25|$0.2260|50|$0.1970|100|$0.1690|500|$0.1390|1000|$0.1050|2500|$0.1030|
RS3M+|SPC Multicomp|2491|1|$0.1910|250|$0.1440|500|$0.1290|1000|$0.1160|5000|$0.1050|
500SDP1S3M7REA|E-Switch Inc|46|1|$5.1600|5|$5.1000|10|$5.0400|25|$4.8200|50|$4.2600|100|$4.2000|250|$4.1400|
C22-WRS3-MS1-K02|Eaton Corporation|8|1|$51.6900|5|$49.3600|10|$48.1000|25|$42.5600|50|$39.1400|100|$37.0400|250|$35.7300|
C22-WS3-MS1-K02|Eaton Corporation|4|1|$30.4200|5|$30.4200|10|$30.4200|25|$30.4200|50|$30.4200|100|$30.4200|250|$30.4200|
E4R-R12A-CS3M020|OMRON Industrial Automation|21|1|$198.8400|10|$184.6400|25|$178.0800|50|$171.5300|100|$163.8800|
KDS 3-MT|Phoenix Contact|100|1|$1.5800|10|$1.5800|25|$1.5800|50|$1.5800|100|$1.5800|250|$1.5800|500|$1.5800|1000|$1.5800|
C22S-WRS3-MS1-K02|Eaton Corporation|5|1|$12.1800|5|$12.1800|10|$12.1800|25|$12.1800|50|$12.1800|100|$12.1800|250|$12.1800|
C22S-WRS3-MS1-K20|Eaton Corporation|4|1|$64.9700|5|$61.8800|10|$59.3900|25|$56.8900|
C22S-WS3-MS1-K02|Eaton Corporation|4|1|$29.9400|5|$29.9400|10|$29.9400|25|$29.9400|50|$29.9400|100|$29.9400|250|$29.9400|
STM706M6F|STMicroelectronics|625|1|$0.9600|10|$0.8130|100|$0.6250|500|$0.5520|1000|$0.4360|
L4931CDT50-TR|STMicroelectronics|2500|1|$0.9600|10|$0.8180|25|$0.7550|50|$0.6910|100|$0.6280|250|$0.5920|500|$0.5550|1000|$0.4380|
L4978|STMicroelectronics|351|1|$3.2200|10|$2.7300|25|$2.6100|50|$2.4900|100|$2.3700|250|$2.2500|500|$2.0200|
L4978D|STMicroelectronics|845|1|$3.2200|10|$2.7300|25|$2.6100|50|$2.4900|100|$2.3700|250|$2.2500|500|$2.0200|1000|$1.7000|
1206YC684KAT2A|AVX Corporation|2000|1|$0.0500|2000|$0.0500|4000|$0.0500|8000|$0.0500|12000|$0.0500|
1206YC684KAT2A|AVX Corporation|8922|1|$0.5500|10|$0.3790|25|$0.3290|50|$0.2780|100|$0.2280|250|$0.2000|500|$0.1710|1000|$0.1440|
STU7N65M2|STMicroelectronics|2892|1|$1.5100|10|$1.2900|100|$0.9850|500|$0.8710|1000|$0.6870|2500|$0.6370|10000|$0.5870|
MAX4644EUA+|Maxim Integrated Products|5|1|$1.7000|10|$1.5700|25|$1.4700|50|$1.4000|100|$1.3600|250|$1.3400|500|$1.3200|
0ZCG0030FF2C|Bel Fuse|1995|1|$0.1100|10|$0.1090|25|$0.1010|100|$0.0760|250|$0.0690|500|$0.0590|1000|$0.0530|
SRR7045-220M|Bourns Inc|1000|1|$0.2840|1000|$0.2810|2000|$0.2770|4000|$0.2750|6000|$0.2730|
SRU1038-330Y|Bourns Inc|800|1|$0.9100|10|$0.8410|25|$0.8060|50|$0.7710|100|$0.6090|250|$0.4700|500|$0.4300|
SRU1038-330Y|Bourns Inc|800|1|$0.3600|800|$0.3560|1600|$0.3530|3200|$0.3490|4800|$0.3330|
SRU1048-151Y|Bourns Inc|515|1|$0.7800|10|$0.6720|25|$0.6160|50|$0.5600|100|$0.5260|250|$0.4700|
SMBJ5V0CA|ON Semiconductor|2947|1|$0.4700|25|$0.3840|50|$0.3090|100|$0.2340|250|$0.2160|500|$0.1990|1000|$0.1810|
SMBJ5V0CA|ON Semiconductor|7494|1|$0.4700|25|$0.3840|50|$0.3090|100|$0.2340|250|$0.2160|500|$0.1990|1000|$0.1810|
SMBJ75CA|ON Semiconductor|25403|1|$0.0690|25|$0.0690|50|$0.0690|100|$0.0690|250|$0.0690|500|$0.0690|1000|$0.0690|
SMBJ7.5CA-E3/52|Vishay Intertechnologies|3000|1|$0.4500|25|$0.3020|50|$0.2530|100|$0.2040|250|$0.1840|500|$0.1640|
P6SMBJ7.5CA|SPC Multicomp|990|1|$0.3490|10|$0.3200|25|$0.2950|50|$0.2690|
SMBJ7.5CA|Taiwan Semiconductor|2560|1|$0.5660|10|$0.4350|25|$0.3620|50|$0.3040|100|$0.2550|250|$0.2170|500|$0.1770|1000|$0.1500|
