SN74LVC138AZQNR|Texas Instruments|346200|1000|$0.2700|500|$0.2800|100|$0.2900|25|$0.3000|1|$0.3300|
SN74LVC139ADR|Texas Instruments|226|1000|$0.1600|500|$0.1700|100|$0.1800|25|$0.1900|1|$0.2000|
SN74LVC16244ADLR|Texas Instruments|1000|1000|$0.6500|500|$0.6800|100|$0.7100|25|$0.7400|1|$0.8000|
PCA9574PW118|NXP Semiconductors|7500|1000|$0.6300|500|$0.6700|100|$0.6900|25|$0.7200|1|$0.7800|
PCA9633DP1118|NXP Semiconductors|2250|1000|$0.5900|500|$0.6200|100|$0.6500|25|$0.6700|1|$0.7200|
PCA9634PW118|NXP Semiconductors|1242|1000|$0.7500|500|$0.7900|100|$0.8200|25|$0.8600|1|$0.9200|
PCF2129AT/2518|NXP Semiconductors|100849|1000|$1.5900|500|$1.6700|100|$1.7400|25|$1.8200|1|$1.9600|
PCF8576CT/1518|NXP Semiconductors|18790|1000|$1.1600|500|$1.2200|100|$1.2700|25|$1.3300|1|$1.4300|
MKL17Z256VMP4557|Freescale Semiconductor|19200|1000|$3.3700|500|$3.5500|100|$3.6900|25|$3.8500|1|$4.1500|
INA219AIDR|Texas Instruments|4352|1000|$1.0400|500|$1.1000|100|$1.1400|25|$1.1900|1|$1.2900|
INA284AIDR|Texas Instruments|2500|1000|$1.6200|500|$1.7000|100|$1.7700|25|$1.8500|1|$1.9900|
PCA9534BS118|NXP Semiconductors|1176|1000|$0.6900|500|$0.7300|100|$0.7600|25|$0.7900|1|$0.8500|
PCA9537DP118|NXP Semiconductors|996|1000|$0.5700|500|$0.6000|100|$0.6300|25|$0.6600|1|$0.7100|
PCA9545CPW118|NXP Semiconductors|2500|1000|$0.9400|500|$0.9900|100|$1.0300|25|$1.0800|1|$1.1600|
PCA9546ABS118|NXP Semiconductors|66427|1000|$0.9100|500|$0.9600|100|$1.0000|25|$1.0400|1|$1.1200|
PCA9548ABS118|NXP Semiconductors|12704|1000|$0.9600|500|$1.0100|100|$1.0500|25|$1.0900|1|$1.1800|
PCA9551D118|NXP Semiconductors|470|1000|$1.0200|500|$1.0700|100|$1.1100|25|$1.1600|1|$1.2500|
PCA9554AD118|NXP Semiconductors|3000|1000|$0.6900|500|$0.7300|100|$0.7600|25|$0.7900|1|$0.8500|
PCA9557D118|NXP Semiconductors|330|1000|$0.6200|500|$0.6500|100|$0.6800|25|$0.7100|1|$0.7600|
PCA9624PW118|NXP Semiconductors|6728|1000|$0.9000|500|$0.9400|100|$0.9800|25|$1.0300|1|$1.1000|
PCA9674ABS118|NXP Semiconductors|22|1000|$0.7500|500|$0.7900|100|$0.8200|25|$0.8600|1|$0.9200|
PCA9685PW112|NXP Semiconductors|6883|1000|$1.1300|500|$1.1900|100|$1.2400|25|$1.2900|1|$1.3900|
MK21FX512VMD12|Freescale Semiconductor|383|1000|$8.6200|500|$9.0700|100|$9.4400|25|$9.8500|1|$10.6100|
MK22FN256CAP12R|Freescale Semiconductor|5000|1000|$6.3800|500|$6.7200|100|$6.9900|25|$7.2900|1|$7.8600|
MK22FX512VMD12|Freescale Semiconductor|160|1000|$8.1600|500|$8.5900|100|$8.9400|25|$9.3300|1|$10.0500|
MM5Z15VT1G|ON Semiconductor|1599|25|$0.0300|100|$0.0300|500|$0.0300|1000|$0.0300|1|$0.0400|
INA129U/2K5|Texas Instruments|11|1000|$4.9300|500|$5.1900|100|$5.4000|25|$5.6300|1|$6.0600|
INA129U/2K5|Texas Instruments|1776|1000|$4.9300|500|$5.1900|100|$5.4000|25|$5.6300|1|$6.0600|
INA133U|Texas Instruments|2653|1000|$2.2700|500|$2.3800|100|$2.4800|25|$2.5900|1|$2.7900|
INA133UE4|Texas Instruments|75|1000|$2.2700|500|$2.3800|100|$2.4800|25|$2.5900|1|$2.7900|
INA133UA|Texas Instruments|40|1000|$1.7900|500|$1.8900|100|$1.9700|25|$2.0500|1|$2.2100|
INA133UA|Texas Instruments|49|1000|$1.7900|500|$1.8900|100|$1.9700|25|$2.0500|1|$2.2100|
INA143U/2K5|Texas Instruments|7036|1000|$1.8200|500|$1.9200|100|$2.0000|25|$2.0800|1|$2.2400|
TPS3836K33DBVR|Texas Instruments|183|1000|$1.1000|500|$1.1600|100|$1.2100|25|$1.2600|1|$1.3600|
LMX2434SLEX/NOPB|National Semiconductor Corporation|2500|1000|$2.3800|500|$2.5100|100|$2.6100|25|$2.7200|1|$2.9300|
LMX2531LQ2265E/NOPB|Texas Instruments|245|1000|$8.1900|500|$8.6200|100|$8.9800|25|$9.3600|1|$10.0800|
LMX2531LQ2265E/NOPB|National Semiconductor Corporation|722|1000|$8.1900|500|$8.6200|100|$8.9800|25|$9.3600|1|$10.0800|
LMX2531LQE1515E/NOPB|Texas Instruments|1500|1000|$8.1900|500|$8.6200|100|$8.9800|25|$9.3600|1|$10.0800|
LMX2531LQE1515E/NOPB|National Semiconductor Corporation|395|1000|$8.1900|500|$8.6200|100|$8.9800|25|$9.3600|1|$10.0800|
LMX2541SQE2690E/NOPB|Texas Instruments|750|1000|$9.6800|500|$10.1900|100|$10.6000|25|$11.0600|1|$11.9100|
LMX2541SQE2690E/NOPB|National Semiconductor Corporation|579|1000|$9.6800|500|$10.1900|100|$10.6000|25|$11.0600|1|$11.9100|
74AHC1G08GW125|NXP Semiconductors|4867091|25|$0.0300|100|$0.0300|500|$0.0300|1000|$0.0300|1|$0.0400|
74AHC1G32GW125|NXP Semiconductors|872666|1000|$0.0400|1|$0.0500|25|$0.0500|100|$0.0500|500|$0.0500|
TPA301DR|Texas Instruments|13360|1000|$0.4300|500|$0.4500|100|$0.4700|25|$0.4900|1|$0.5300|
LM4120IM5-3.0/NOPB|National Semiconductor Corporation|940|1000|$0.9100|500|$0.9600|100|$1.0000|25|$1.0400|1|$1.1200|
DS90C241IVS/NOPB|National Semiconductor Corporation|444|1000|$6.0200|500|$6.3300|100|$6.5900|25|$6.8700|1|$7.4000|
LM2676SX-3.3/NOPB|National Semiconductor Corporation|1497|1000|$2.6500|500|$2.7900|100|$2.9000|25|$3.0300|1|$3.2600|
LM2677SX-ADJ/NOPB|Texas Instruments|1300|1000|$3.3100|500|$3.4800|100|$3.6300|25|$3.7800|1|$4.0700|
LM2677SX-ADJ/NOPB|National Semiconductor Corporation|2000|1000|$3.3100|500|$3.4800|100|$3.6300|25|$3.7800|1|$4.0700|
74LVC3G17DP125|NXP Semiconductors|106109|1000|$0.1900|500|$0.2000|100|$0.2100|25|$0.2200|1|$0.2400|
SN74LVC1G00DRLR|Texas Instruments|240000|1000|$0.1000|100|$0.1100|500|$0.1100|25|$0.1200|1|$0.1300|
SN74LVC1G125DSFR|Texas Instruments|145361|1000|$0.1300|500|$0.1400|25|$0.1500|100|$0.1500|1|$0.1600|
CC430F6137IRGCT|Texas Instruments|250|1000|$4.0200|500|$4.2300|100|$4.4000|25|$4.5900|1|$4.9400|
CD40106BNSR|Texas Instruments|6454|1000|$0.1600|500|$0.1700|100|$0.1800|25|$0.1900|1|$0.2000|
CD4051BM96|Texas Instruments|61491|1000|$0.2100|500|$0.2200|100|$0.2300|25|$0.2400|1|$0.2500|
CD4051BM96G4|Texas Instruments|388|1000|$0.2100|500|$0.2200|100|$0.2300|25|$0.2400|1|$0.2500|
OPA2333AQDRQ1|Texas Instruments|46786|1000|$2.3400|500|$2.4600|100|$2.5600|25|$2.6700|1|$2.8800|
OPA2333AQDRQ1|National Semiconductor Corporation|1342|1000|$2.3400|500|$2.4600|100|$2.5600|25|$2.6700|1|$2.8800|
OPA2336U/2K5|Texas Instruments|4700|1000|$2.2100|500|$2.3200|100|$2.4200|25|$2.5200|1|$2.7200|
BTS462TATMA1|Infineon Technologies AG|52|1000|$0.8700|500|$0.9100|100|$0.9500|25|$0.9900|1|$1.0700|
IRF9910PBF|Infineon Technologies AG|170|1000|$0.4700|500|$0.5000|100|$0.5200|25|$0.5400|1|$0.5800|
FDC604P|Fairchild Semiconductor Corporation|50|1000|$0.2500|500|$0.2600|100|$0.2700|25|$0.2900|1|$0.3100|
LP2982IM5-3.0/NOPB|National Semiconductor Corporation|6000|1000|$0.3800|500|$0.4000|100|$0.4200|25|$0.4400|1|$0.4700|
LP2985-50DBVR|Texas Instruments|87|1000|$0.2400|500|$0.2500|100|$0.2600|25|$0.2700|1|$0.2900|
LP2985AIM5-2.5/NOPB|Texas Instruments|1178|1000|$0.3400|500|$0.3600|100|$0.3700|25|$0.3900|1|$0.4200|
LP2985AIM5-2.5/NOPB|National Semiconductor Corporation|900|1000|$0.3400|500|$0.3600|100|$0.3700|25|$0.3900|1|$0.4200|
LP2985AIM5-2.7/NOPB|Texas Instruments|1000|1000|$0.3400|500|$0.3600|100|$0.3700|25|$0.3900|1|$0.4200|
LP2985AIM5-2.7/NOPB|National Semiconductor Corporation|7394|1000|$0.3400|500|$0.3600|100|$0.3700|25|$0.3900|1|$0.4200|
LP2985AIM5-2.9/NOPB|Texas Instruments|1107|1000|$0.3400|500|$0.3600|100|$0.3700|25|$0.3900|1|$0.4200|
LP2985AIM5-2.9/NOPB|National Semiconductor Corporation|4700|1000|$0.3400|500|$0.3600|100|$0.3700|25|$0.3900|1|$0.4200|
BC556BTA|Fairchild Semiconductor Corporation|149324|25|$0.0300|100|$0.0300|500|$0.0300|1000|$0.0300|1|$0.0400|
FPF2495UCX|Fairchild Semiconductor Corporation|1810093|1000|$0.4600|500|$0.4800|100|$0.5000|25|$0.5200|1|$0.5600|
FPF2498BUCX|Fairchild Semiconductor Corporation|58193|1000|$0.3200|500|$0.3400|100|$0.3600|25|$0.3700|1|$0.4000|
FQA140N10|Fairchild Semiconductor Corporation|6606|1000|$4.2400|500|$4.4600|100|$4.6400|25|$4.8400|1|$5.2100|
BZV55-B18115|NXP Semiconductors|81490|100|$0.0600|500|$0.0600|1000|$0.0600|1|$0.0700|25|$0.0700|
BZV55-B24115|NXP Semiconductors|224725|100|$0.0600|500|$0.0600|1000|$0.0600|1|$0.0700|25|$0.0700|
BZV55-B2V4115|NXP Semiconductors|65000|100|$0.0600|500|$0.0600|1000|$0.0600|1|$0.0700|25|$0.0700|
NCV551SN18T1G|ON Semiconductor|9000|1000|$0.2400|500|$0.2500|100|$0.2600|25|$0.2700|1|$0.2900|
NCV57302DSADJR4G|ON Semiconductor|22900|1000|$1.7900|500|$1.8900|100|$1.9700|25|$2.0500|1|$2.2100|
NCV7101SN1T1G|ON Semiconductor|6000|1000|$0.7500|500|$0.7900|100|$0.8200|25|$0.8600|1|$0.9200|
NCV7513BFTR2G|ON Semiconductor|24243|1000|$2.4600|500|$2.5900|100|$2.6900|25|$2.8100|1|$3.0200|
NCV7805ABD2TR4G|ON Semiconductor|11200|1000|$0.4400|500|$0.4600|100|$0.4800|25|$0.5000|1|$0.5400|
NCV8664DT33RKG|ON Semiconductor|13884|1000|$1.0000|500|$1.0500|100|$1.1000|25|$1.1400|1|$1.2300|
NCV8664DT50RKG|ON Semiconductor|10723|1000|$1.0000|500|$1.0500|100|$1.1000|25|$1.1400|1|$1.2300|
NCS2202SQ2T2G|ON Semiconductor|118584|1000|$0.3800|500|$0.4000|100|$0.4200|25|$0.4400|1|$0.4700|
BCW30215|NXP Semiconductors|92934|25|$0.0300|100|$0.0300|500|$0.0300|1000|$0.0300|1|$0.0400|
BSR19A215|NXP Semiconductors|76000|1000|$0.1000|100|$0.1100|500|$0.1100|25|$0.1200|1|$0.1300|
NOIP1SN010KA-GDI|ON Semiconductor|2|1000|$1,532.6800|500|$1,613.3400|100|$1,679.6500|25|$1,751.6300|1|$1,886.3700|
1N4741ATR|Fairchild Semiconductor Corporation|125835|1000|$0.0400|1|$0.0500|25|$0.0500|100|$0.0500|500|$0.0500|
NUP4106DR2G|ON Semiconductor|10494|1000|$1.2200|500|$1.2900|100|$1.3400|25|$1.4000|1|$1.5000|
TLE4976-1K|Infineon Technologies AG|6000|1000|$0.3500|500|$0.3700|100|$0.3900|25|$0.4000|1|$0.4300|
74AHC138D118|NXP Semiconductors|35000|500|$0.1200|1000|$0.1200|25|$0.1300|100|$0.1300|1|$0.1500|
74AHC1G02GV125|NXP Semiconductors|381000|1000|$0.0400|1|$0.0500|25|$0.0500|100|$0.0500|500|$0.0500|
74LVC1G66GV125|NXP Semiconductors|71100|100|$0.0600|500|$0.0600|1000|$0.0600|1|$0.0700|25|$0.0700|
74LVC273D118|NXP Semiconductors|58405|1000|$0.2100|500|$0.2200|100|$0.2300|25|$0.2400|1|$0.2500|
74LVC2G08GM125|NXP Semiconductors|9099|1000|$0.2100|500|$0.2200|100|$0.2300|25|$0.2400|1|$0.2500|
74LVC2G38DC125|NXP Semiconductors|5743|1000|$0.1800|100|$0.1900|500|$0.1900|25|$0.2000|1|$0.2200|
74LVC541AD118|NXP Semiconductors|116120|1000|$0.1900|500|$0.2000|100|$0.2100|25|$0.2200|1|$0.2400|
PMEG3010ER115|NXP Semiconductors|6006|500|$0.0900|1000|$0.0900|25|$0.1000|100|$0.1000|1|$0.1100|
MM3Z51VB|Fairchild Semiconductor Corporation|68900|25|$0.0300|100|$0.0300|500|$0.0300|1000|$0.0300|1|$0.0400|
74HCT574PW118|NXP Semiconductors|10459|1000|$0.1500|100|$0.1600|500|$0.1600|25|$0.1700|1|$0.1800|
74LVC10APW118|NXP Semiconductors|53230|500|$0.0900|1000|$0.0900|25|$0.1000|100|$0.1000|1|$0.1100|
74LVC125ABQ115|NXP Semiconductors|2148|1000|$0.1000|100|$0.1100|500|$0.1100|25|$0.1200|1|$0.1300|
BZT52H-C22115|NXP Semiconductors|60075|1000|$0.0400|1|$0.0500|25|$0.0500|100|$0.0500|500|$0.0500|
BZV55-B10115|NXP Semiconductors|431700|100|$0.0600|500|$0.0600|1000|$0.0600|1|$0.0700|25|$0.0700|
FSA3357L8X|Fairchild Semiconductor Corporation|148580|1000|$0.4300|500|$0.4500|100|$0.4700|25|$0.4900|1|$0.5300|
BGA231N7E6327XTSA2|Infineon Technologies AG|392256|1000|$0.3500|500|$0.3700|100|$0.3900|25|$0.4000|1|$0.4300|
PZU7.5B2115|NXP Semiconductors|7000|100|$0.0600|500|$0.0600|1000|$0.0600|1|$0.0700|25|$0.0700|
SMBJ18CA|Fairchild Semiconductor Corporation|73125|1000|$0.1900|500|$0.2000|100|$0.2100|25|$0.2200|1|$0.2400|
74AUP1G14GW125|NXP Semiconductors|431105|1000|$0.0700|25|$0.0800|100|$0.0800|500|$0.0800|1|$0.0900|
NCP707CMX300TCG|ON Semiconductor|30000|500|$0.1200|1000|$0.1200|25|$0.1300|100|$0.1300|1|$0.1500|
LPC11E68JBD64551|NXP Semiconductors|32|1000|$2.6900|500|$2.8300|100|$2.9500|25|$3.0800|1|$3.3100|
NCV51411DR2G|ON Semiconductor|417|1000|$1.7100|500|$1.8000|100|$1.8700|25|$1.9500|1|$2.1000|
KSP44BU|Fairchild Semiconductor Corporation|349033|500|$0.0900|1000|$0.0900|25|$0.1000|100|$0.1000|1|$0.1100|
LC05132C01NMTTTG|ON Semiconductor|80000|1000|$0.9900|500|$1.0400|100|$1.0800|25|$1.1300|1|$1.2100|
HCPL2630SD|Fairchild Semiconductor Corporation|37450|1000|$1.8800|500|$1.9800|100|$2.0600|25|$2.1500|1|$2.3200|
